text,labels
포근하게 따뜻이,Happiness
포근하고,Happiness
포근하고 아늑한,Happiness
포근하다,Happiness
포근한,Happiness
포근한 느낌,Happiness
포근한 모양,Happiness
포기,Sadness
포기하고,Sadness
포기하고 돌아보지,Sadness
포기하다,Sadness
포살되다,Sadness
포악하다,Anger
포악하며,Sadness
포악하며 드센,Sadness
포악한,Sadness
포악한 성격,Anger
포악한 성격을,Anger
포악한 성질,Sadness
포학한,Sadness
폭 주저앉다,Sadness
폭군,Anger
폭군을,Anger
폭력,Anger
폭력으로,Sadness
폭력을,Sadness
폭력을 써서,Sadness
폭력을 쓰면서,Sadness
폭력적,Sadness
폭발적이다,Happiness
폭이 넓고,Happiness
폭행,Sadness
폭행이나,Sadness
폭행이나 위협을,Sadness
폭행하다,Sadness
표리부동한,Sadness
표리부동한 사람을,Sadness
표정을 꾸며서,Sadness
표정이 환하다,Happiness
표현이 진실하여,Happiness
푸근푸근히,Happiness
푸근하게,Happiness
푸근하게 부드럽고,Happiness
푸근하고,Happiness
푸근하고 흐뭇하게,Happiness
푸념을,Anger
푸지다,Happiness
푸짐하다,Happiness
푹 쓰러져,Sadness
푹 주저앉는,Sadness
풀기가 빠져,Sadness
풀리어 거뜬하다,Happiness
풀리어 흐뭇하고,Happiness
풀리지 않다,Sadness
풀리지 않아,Sadness
풀어지지 아니하여서,Sadness
풀이 꺾이거나,Sadness
풀이 죽게,Sadness
풀이 죽은,Sadness
풀이 죽음,Sadness
품격,Happiness
품격과 도리,Happiness
품격을,Happiness
품격을 갖추는,Happiness
품고 미워하다,Anger
품에 안다,Happiness
품위,Happiness
품위가 있거나,Happiness
품위가 있다,Happiness
품절남,Happiness
품절녀,Happiness
품질이 우수한,Love
품질이 좋고,Love
품질이 좋은,Love
품행이 단정하지 못하고,Anger
품행이 뛰어난,Love
품행이 천박하고,Sadness
풍년이,Love
풍년이 들,Love
풍모가 있게,Happiness
풍미있는,Happiness
풍부하다,Happiness
풍성풍성히,Happiness
풍성하게,Happiness
풍성하고,Happiness
풍성하고 아름답게,Love
풍성하고 아름답다,Love
풍요로워지다,Happiness
풍요롭다,Happiness
풍자하였다,Anger
풍채가 훤하여,Love
풍치가 있고,Love
피,Neutral
피가,Sadness
피가 나고,Sadness
피가 부족한,Sadness
피가 섞인,Sadness
피고름이,Sadness
피곤을,Sadness
피곤을 느끼는,Sadness
피곤이나,Sadness
피곤하거나,Sadness
피곤하다,Sadness
피곤함,Sadness
피꺼솟,Anger
피난함,Sadness
피눈물,Anger
피로,Sadness
피로 따위가,Sadness
피로감,Sadness
피로를,Sadness
피로를 느끼고,Sadness
피로하여,Sadness
피부병,Anger
피부병 증상,Anger
피부병을 앓아,Anger
피부염,Sadness
피어나지 못하고,Sadness
피핍하다,Sadness
피하거나,Sadness
피하거나 싫어하다,Anger
피하는,Sadness
피하는 모양,Sadness
피해,Sadness
핀잔,Anger
핀잔 따위를,Anger
핀잔을,Anger
핀잔을 주거나,Anger
핀잔을 주는,Anger
필수,Happiness
필요 없이,Sadness
필요가 없이,Sadness
필요하거나 아쉽다,Sadness
필요하고,Happiness
필요하고 절실하게,Neutral
필요하고 절실하다,Neutral
필요한 상태에,Sadness
핏기가 없고,Sadness
핏기가 없는,Sadness
핏기가 없다,Sadness
핏기가 없이,Sadness
ㅎㅎ,Happiness
하기가 까다로워,Sadness
하기가 어렵다,Sadness
하기를,Happiness
하기를 바라는,Happiness
하기를 바람,Happiness
하나하나 어수선하게,Sadness
하는 둥,Sadness
하는 둥 마는 둥,Sadness
하는 지경,Sadness
하늘하늘하다,Happiness
하드캐리,Love
하등으로 깎아내리다,Sadness
하릴없이 굶는,Sadness
하소연이나,Anger
하소연하는,Anger
하소연하는 것,Anger
하소연하다,Anger
하잘것없다,Sadness
하지 못하게,Sadness
하지 못하고,Anger
하지 못하는,Anger
하지 못하다,Anger
하지 못하여,Anger
하지 아니하다,Sadness
하지 않고,Sadness
하지 않는,Sadness
하지 않다,Sadness
하찮게,Anger
하찮게 내버려지거나,Anger
하찮게 대하다,Anger
하찮게 대함,Anger
하찮게 여겨,Anger
하찮게 여기다,Anger
하찮고,Anger
하찮고 보잘것없다,Anger
하찮다,Anger
하찮은,Anger
하찮은 목숨,Anger
하찮은 사람,Anger
하찮은 사람들이,Anger
하찮은 사람이나,Anger
하찮은 일,Anger
하찮은 일로,Anger
하찮은 일에도,Anger
하찮은 일을,Anger
하찮은 처지에,Anger
학대받다,Sadness
학대하는,Anger
학대하다,Sadness
학문이,Happiness
학문이 뛰어난,Love
학식이 뛰어나,Love
학식이 많고,Happiness
학식이 아주 뛰어나고,Love
한가하게,Happiness
한가하게 지냄을,Happiness
한가하고,Happiness
한가하고 태평하게,Happiness
한결같다,Happiness
한결같은,Love
한결같은 사랑으로,Love
한결같이,Happiness
한결같이 부지런하고,Love
한계,Sadness
한뜻,Happiness
한마디로 거절하거나,Sadness
한마음,Happiness
한마음 한뜻,Happiness
한숨,Sadness
한숨 따위를,Sadness
한숨 쉬며,Sadness
한숨을,Sadness
한숨을 쉬거나,Sadness
한숨을 쉬다,Sadness
한숨을 쉬며,Sadness
한숨을 쉼,Sadness
한숨이나,Sadness
한숨짓다,Sadness
한스럽게,Anger
한스럽게 여기다,Anger
한스럽다,Anger
한심하다,Sadness
한심한,Sadness
한이 되는,Anger
한증,Sadness
한쪽만을 치우치게,Sadness
한쪽으로 귀엽게,Happiness
한쪽으로 기울어지거나,Sadness
한창 왕성하다,Happiness
한탄,Anger
한탄스러울,Anger
한탄스러울 때,Anger
한탄스럽다,Anger
한탄스레,Anger
한탄하다,Anger
한탄하여,Anger
한탄하여 한숨을,Anger
한탄함,Anger
한평생 같이,Happiness
할딱대다,Anger
할인,Happiness
할인되다,Happiness
할인하다,Happiness
함께,Happiness
함께 기뻐하는,Love
함께 늙음,Happiness
함께 일하다,Happiness
함부로,Sadness
함부로 간섭하거나,Anger
함부로 거만하게,Anger
함부로 고기는,Anger
함부로 고기다,Anger
함부로 구는,Anger
함부로 굴다,Anger
함부로 까불거나,Sadness
함부로 꼬집거나,Anger
함부로 날뛰다,Sadness
함부로 날뜀,Anger
함부로 낳다,Anger
함부로 놀리는,Anger
함부로 놀리다,Anger
함부로 대답함,Anger
함부로 덤비거나,Anger
함부로 들부수어,Anger
함부로 들추거나,Anger
함부로 들추어,Anger
함부로 때리는,Sadness
함부로 마구,Sadness
함부로 말을 하다,Anger
함부로 말하는,Anger
함부로 발길질을,Sadness
함부로 버려지다,Anger
함부로 빼앗아,Anger
함부로 사격함,Anger
함부로 손대거나,Anger
함부로 스다,Anger
함부로 써서,Anger
함부로 쓰거나,Sadness
함부로 쓰는,Anger
함부로 쓰다,Anger
함부로 씀,Anger
함부로 우악스럽게,Anger
함부로 자꾸,Anger
함부로 잡아다거,Sadness
함부로 젓거나,Anger
함부로 죽임,Anger
함부로 지껄이다,Anger
함부로 참혹하게,Anger
함부로 캐는,Anger
함부로 캐다,Anger
함부로 파내다,Anger
함부로 풀다,Sadness
함부로 하는,Anger
함부로 하다,Anger
함부로 행동하는,Anger
함부로 행동하다,Anger
함부로 행동하여,Anger
함정,Sadness
함정에,Anger
함정에 빠지게,Anger
합격하다,Happiness
합당치 못한,Anger
합리적,Happiness
합리적으로,Happiness
합리적이다,Happiness
합리적인,Happiness
합리적인 경향의,Happiness
항거를,Sadness
항거를 함,Sadness
항문이 간지럽고,Sadness
항의하여,Sadness
항의하여 나서다,Sadness
해,Anger
해가,Anger
해가 되는,Anger
해가 될까,Anger
해결되다,Happiness
해결되어,Happiness
해결되어 마음이,Happiness
해결하거나,Happiness
해결하거나 처리하다,Happiness
해결해,Happiness
해결해 주다,Happiness
해고하다,Sadness
해내다,Happiness
해낼,Happiness
해낼 수,Happiness
해로운,Anger
해로운 일이,Anger
해로운 현상,Anger
해로움이나,Anger
해로움이나 손실이,Anger
해롭다,Anger
해롱대다,Sadness
해를 끼치는,Anger
해를 끼치다,Anger
해를 끼침,Anger
해를 받다,Anger
해를 입다,Anger
해를 입음,Anger
해어져서,Sadness
해어지게,Sadness
해어지게 하여,Sadness
해지거나,Sadness
해지거나 찢어져,Sadness
해지거나 찢어지다,Sadness
해지고,Sadness
해지고 찢어진,Sadness
해지어,Sadness
해쳐서,Anger
해쳐서 말하다,Anger
해치거나,Anger
해치거나 죽이는,Anger
해치다,Anger
해치려고,Anger
해치려다가,Anger
해칠,Anger
해침,Anger
해학,Happiness
해학 소설,Happiness
해학적인,Happiness
해학적인 내용으로,Happiness
햇볕이 따뜻하고,Happiness
햇볕이 잘,Happiness
햇빛이 밝다,Happiness
행동으로 위협하다,Anger
행동을 꾸며,Sadness
행동을 밉살스럽게,Anger
행동을 비웃거나,Sadness
행동을 비웃는,Sadness
행동을 시원스럽게,Love
행동을 터무니없거나,Sadness
행동의 아름다움,Love
행동이 가량맞고,Sadness
행동이 건방져,Anger
행동이 겸손하고,Happiness
행동이 까불까불하고,Sadness
행동이 껄렁껄렁한,Sadness
행동이 느리고,Sadness
행동이 못된,Anger
행동이 반듯하고,Love
행동이 발라서,Love
행동이 번듯하고,Love
행동이 상스럽고,Anger
행동이 시원스럽다,Love
행동이 실없거나,Anger
행동이 실없고,Anger
행동이 씩씩하고,Love
행동이 억척스럽고,Anger
행동이 우악스러운,Anger
행동이 우악스럽다,Anger
행동이 점잖은,Love
행동이 주제넘고,Anger
행동이 활달하고,Love
행동하기가,Neutral
행동하기가 조심스럽고,Neutral
행동하는,Neutral
행동하지 못하고,Anger
행동하지 못하도록,Anger
행방불명,Sadness
행복,Love
행복감,Love
행복스럽다,Love
행복을,Love
행복을 함께,Love
행복하다,Love
행복하지 아니한,Anger
행복한,Love
행복한 생활을,Love
행복한 처지나,Love
행불,Sadness
행사가 침해당거나,Sadness
행실이 곧고,Happiness
행실이 깨끗하게,Love
행실이 나쁘거나,Anger
행실이 추저분하게,Anger
행실이 추저분하다,Anger
행실이 추저분한,Anger
행실이 추저분한 사람,Anger
행우하다,Love
행운을,Love
행운을 누림,Love
행운의,Happiness
행위를 죄악이라고,Anger
행패를 부리고,Anger
행하던 형벌,Anger
향기가,Happiness
향기가 있다,Happiness
향기가 좋고,Happiness
향기로운,Sadness
향상,Happiness
향상시키다,Happiness
허기가 져서,Sadness
허는,Sadness
허는 증상,Sadness
허덕이다,Sadness
허둥거리는,Sadness
허둥거리며,Sadness
허둥대어,Sadness
허둥지둥하다,Sadness
허락도 없이,Sadness
허락되다,Happiness
허락하여,Happiness
허락하여 베풀어,Happiness
허락하지 아니함,Anger
허랑방탕한,Anger
허랑방탕한 생활을,Anger
허름하고,Sadness
허름하고 잡스러운,Sadness
허름하고 잡스럽다,Sadness
허리가 아픈,Sadness
허망한,Sadness
허무,Sadness
허무감,Sadness
허무에서,Sadness
허무에서 오는,Sadness
허무하다,Sadness
허무한,Sadness
허무한 느낌,Sadness
허물없이 사귀다,Happiness
허물을,Sadness
허물을 너그럽게,Happiness
허물이 없이,Happiness
허물이 있어,Sadness
허물이나,Sadness
허병,Sadness
허비하는,Sadness
허비하는 짓,Sadness
허사가,Sadness
허사가 되어,Sadness
허섭쓰레기,Sadness
허세를,Sadness
허세를 부리다,Sadness
허세를 부림,Sadness
허술하여서,Sadness
허술한,Sadness
허술한 데가,Sadness
허술한 점,Sadness
허실 없이,Happiness
허약하다,Sadness
허약하여,Sadness
허약하여져서,Sadness
허약하여진,Sadness
허약한,Sadness
허약한 사람,Sadness
허약한 증상이,Sadness
허약할,Sadness
허약할 때,Sadness
허약해져서,Sadness
허약해지다,Sadness
허약해진,Sadness
허용하지 아니함,Anger
허전하거나,Sadness
허전하고,Sadness
허전하고 쓸쓸함,Sadness
허전하다,Sadness
허전한,Sadness
허전한 느낌,Sadness
허전한 느낌이,Sadness
허접,Anger
허접스럽다,Anger
허접쓰레기,Anger
허접하다,Anger
허찮은 일로,Anger
허탕이,Anger
허탕이 되어,Anger
허탕하다,Anger
허풍을,Sadness
허풍을 치는,Sadness
허풍을 치다,Sadness
허풍을 치며,Sadness
허하여,Sadness
허황되게,Anger
허황되게 행동하다,Anger
허황되다,Anger
허황된,Anger
허황된 모양,Anger
허황하고,Anger
허황하며,Anger
허황한,Anger
허황한 것을,Anger
헉헉대다,Sadness
헌데가 곪느라고,Sadness
헌데가 생겨서,Sadness
헌데나,Sadness
헌식적이다,Love
헌신적,Love
헌신적인,Love
헐거나,Sadness
헐거워서,Sadness
헐겁고,Sadness
헐겁고 허전한,Sadness
헐게,Sadness
헐게 된다,Sadness
헐고,Sadness
헐고 너절하다,Sadness
헐떡대다,Sadness
헐뜯거나,Anger
헐뜯거나 험상궃은,Anger
헐뜯고,Anger
헐뜯고 비난하는,Anger
헐뜯기,Anger
헐뜯기 위하여,Anger
헐뜯는,Anger
헐뜯는 근거,Sadness
헐뜯는 말을,Anger
헐뜯는 짓,Anger
헐뜯다,Anger
헐뜯어,Anger
헐뜯어 말하는,Anger
헐뜯어서,Anger
헐뜯으려고,Anger
헐뜯음,Anger
헐려서 무너지다,Sadness
헐어서,Sadness
헐어서 짓물러,Sadness
헐어지거나,Sadness
헐어지거나 깨어지다,Sadness
헐었거나,Sadness
헐었거나 무지러져서,Sadness
험상궂게,Anger
험상궂고,Anger
험상궂은,Anger
험상궂은 데가,Anger
험상궂은 욕,Anger
험상궂은 욕을,Anger
험상궃은,Anger
험상궃은 욕을,Anger
험상스럽다,Anger
험상하고,Anger
험하고,Sadness
험하고 무섭다,Sadness
험하다,Sadness
험하여,Sadness
험한,Sadness
험한 벼랑에서,Sadness
험한 일,Sadness
험한 장난이나,Sadness
험한 짓을,Sadness
험한 행동을,Sadness
헛갈리다,Sadness
헛되이,Anger
헛된,Anger
헛된 명성,Anger
헛된 이야기만을,Anger
헛된 행동만,Anger
헛디디거나,Sadness
헛디디는,Sadness
헛디디는 모양,Sadness
헛디디다,Sadness
헛배가 부르다,Sadness
헛소리,Sadness
헛소리나,Sadness
헛소리를,Sadness
헛소리를 하거나,Sadness
헛헛한,Sadness
헛헛한 느낌이,Sadness
헝클어져,Sadness
헝클어져 까칠하게,Sadness
헝클어져 꺼칠하게,Sadness
헝클어져 있는,Sadness
헝클어져 있다,Sadness
헝클어지거나,Sadness
헤매다,Sadness
헤아리지 아니하고,Sadness
헤아리지 않고,Sadness
헤어나지 못하다,Sadness
헤어나지 못한다는,Sadness
헤어지게,Sadness
헤어지게 되다,Sadness
헤프게,Sadness
헤프게 쓰다,Sadness
헤프지 않다,Happiness
헷갈리어,Sadness
혀를 차는,Anger
혁신,Love
혁신적으로,Happiness
혁신적인,Happiness
혁신주의자,Happiness
현기증,Sadness
현기증을,Sadness
현기증이,Sadness
현기증이 나서,Sadness
현기증이 생겨서,Sadness
현명하게,Happiness
현명하다,Happiness
현명한,Love
현숙한,Happiness
현숙한 여자,Happiness
현시창,Sadness
현실을 극복하고,Happiness
현저하게 떨어지는,Anger
현피,Sadness
혈압이 떨어지거나,Sadness
혐오,Anger
혐오감,Anger
혐오감을,Anger
혐오감을 주는,Anger
혐오스럽다,Anger
혐오증,Anger
혐오하다,Sadness
혐짤,Sadness
협박,Anger
협박과,Anger
협박장을,Sadness
협박장을 보내거나,Sadness
협박하다,Anger
형벌,Anger
형벌에 처함,Anger
형벌을 가하다,Sadness
형벌을 감하여,Happiness
형벌의,Sadness
형벌하는,Sadness
형벌하는 권세,Sadness
형세가 뒤바뀌어,Sadness
형세가 위태롭게,Anger
형세가 위태롭다,Anger
형편없게,Anger
형편없게 됨을,Anger
형편없는,Sadness
형편없다,Anger
형편을 돕다,Happiness
형편이 딱하게,Anger
형편이 어려워,Anger
형편이 어려워서,Anger
혜택,Happiness
혜택을,Happiness
혜택을 받다,Happiness
혜택을 받음,Happiness
혜택을 베풂,Happiness
혜택이,Happiness
혜택이 있다,Happiness
혜택이나,Happiness
혜택이나 덕택을,Happiness
호감,Love
호감갖다,Love
호감있다,Love
호감정,Love
호감하다,Love
호강하다,Love
호갱,Sadness
호갱님,Sadness
호되게,Sadness
호되게 꾸지람을,Anger
호되게 뒤집어쓰는,Sadness
호되게 비판하다,Anger
호되게 재촉하여,Sadness
호된,Sadness
호된 타격을,Sadness
호들갑스럽게,Sadness
호의,Love
호의나,Love
호의나 도움,Love
호의적,Happiness
호의적이다,Happiness
호의적인,Happiness
호의호식하며,Happiness
호화롭고,Love
호화롭고 편안한,Love
호화스럽다,Sadness
호흡 곤란,Anger
호흡 장애로,Sadness
호흡곤란,Sadness
호흡이 곤란하여지는,Sadness
호흡이 곤란한,Sadness
혹하여 달뜬,Neutral
혹하여 달뜸,Neutral
